date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:44	141884/141884	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-thinitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-thinitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:42:45	176704/176704	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2201f3d38a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extralight.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extralightd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:45	176344/176344	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extralight.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extralight.ttf	(from https://mobicare.co.za/Default.asp)
12:42:46	142564/142564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220799f3aa888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extralightitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extralightitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:46	142192/142192	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extralightitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extralightitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:42:46	182716/182716	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205a9540a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-light.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-lightd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:47	182376/182376	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-light.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-light.ttf	(from https://mobicare.co.za/Default.asp)
12:42:48	148368/148368	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-lightitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-lightitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:42:49	148720/148720	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b4f742a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-lightitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-lightitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:50	178836/178836	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ef4f4ba888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:53	146248/146248	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220d313da888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-italic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-italicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:54	145920/145920	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-italic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-italic.ttf	(from https://mobicare.co.za/Default.asp)
12:42:55	178520/178520	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-regular.ttf	(from https://mobicare.co.za/Default.asp)
12:42:56	179788/179788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220e5a45a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-medium.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-mediumd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:56	179444/179444	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-medium.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-medium.ttf	(from https://mobicare.co.za/Default.asp)
12:42:56	147924/147924	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22068bc47a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-mediumitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-mediumitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:56	147568/147568	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-mediumitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-mediumitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:42:57	180844/180844	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22049b24da888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-semibold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-semiboldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:57	180492/180492	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-semibold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-semibold.ttf	(from https://mobicare.co.za/Default.asp)
12:42:58	146948/146948	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220a31450a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-semibolditalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-semibolditalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:58	179564/179564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2208a822da888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:58	146584/146584	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-semibolditalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-semibolditalic.ttf	(from https://mobicare.co.za/Default.asp)
12:42:58	179244/179244	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-bold.ttf	(from https://mobicare.co.za/Default.asp)
12:42:59	148532/148532	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220e4e42fa888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-bolditalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-bolditalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:42:59	148184/148184	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-bolditalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-bolditalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:00	178484/178484	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2206b7833a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extrabold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extraboldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:00	178128/178128	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extrabold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extrabold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:01	148468/148468	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220c5da35a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extrabolditalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extrabolditalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:01	148100/148100	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extrabolditalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-extrabolditalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:02	180932/180932	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2207c5b26a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-black.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-blackd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:02	180592/180592	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-black.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-black.ttf	(from https://mobicare.co.za/Default.asp)
12:43:02	148368/148368	---M--	200	added ('OK')	application/octet-stream	etag:%22792fb8f57a8ccd1:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-blackitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-blackitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:02	148720/148720	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2203ef29a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-blackitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Raleway/Raleway-blackitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:03	265074/265074	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ff8079a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-Bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-Boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:04	221178/221178	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22086147da788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-Light.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-Lightd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:04	264856/264856	---M--	200	added ('OK')	application/octet-stream	etag:%2279ef8b46cbdcc1:0%22	https://mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-Bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-Bold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:04	220940/220940	---M--	200	added ('OK')	application/octet-stream	etag:%2279ef8b46cbdcc1:0%22	https://mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-Light.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-Light.ttf	(from https://mobicare.co.za/Default.asp)
12:43:04	210970/210970	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220da880a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-LightItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-LightItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:05	210720/210720	---M--	200	added ('OK')	application/octet-stream	etag:%2279ef8b46cbdcc1:0%22	https://mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-LightItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/OpenSansCondensed/OpenSansCondensed-LightItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:05	224622/224622	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22016af12a688d41:0%22	https://mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:06	224440/224440	---M--	200	added ('OK')	application/octet-stream	etag:%2279af65bdf40cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Bold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:06	218372/218372	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220701115a688d41:0%22	https://mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-BoldItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-BoldItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:06	218164/218164	---M--	200	added ('OK')	application/octet-stream	etag:%2279af65bdf40cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-BoldItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-BoldItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:07	315586/315586	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220d89a1ea688d41:0%22	https://mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:07	315392/315392	---M--	200	added ('OK')	application/octet-stream	etag:%2279af65bdf40cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:43:07	218314/218314	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205171ba688d41:0%22	https://mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Italic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Italicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:07	218124/218124	---M--	200	added ('OK')	application/octet-stream	etag:%2279af65bdf40cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Italic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IstokWeb/IstokWeb-Italic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:08	35392/35392	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2201682e1a488d41:0%22	https://mobicare.co.za/webmodules/common/fonts/abel/abel-regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/abel/abel-regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:08	35220/35220	---M--	200	added ('OK')	application/octet-stream	etag:%22796f12865f51cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/abel/abel-regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/abel/abel-regular.ttf	(from https://mobicare.co.za/Default.asp)
12:43:09	17350/17350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2208e694aa588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Bulgatti/Bulgatti-regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Bulgatti/Bulgatti-regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:09	17136/17136	---M--	200	added ('OK')	application/octet-stream	etag:%222eeca3b26719d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Bulgatti/Bulgatti-regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Bulgatti/Bulgatti-regular.ttf	(from https://mobicare.co.za/Default.asp)
12:43:10	213592/213592	---M--	200	added ('OK')	application/octet-stream	etag:%22792f72ebe1a3cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Bold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:10	213840/213840	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220c3a3dda788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:10	215008/215008	---M--	200	added ('OK')	application/octet-stream	etag:%22792f72ebe1a3cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-BoldItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-BoldItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:10	215284/215284	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2201d6e0a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-BoldItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-BoldItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:11	212044/212044	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220e2add7a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Black.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Blackd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:11	211776/211776	---M--	200	added ('OK')	application/octet-stream	etag:%22792f72ebe1a3cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Black.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Black.ttf	(from https://mobicare.co.za/Default.asp)
12:43:11	210272/210272	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2206941dba788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-BlackItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-BlackItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:12	209992/209992	---M--	200	added ('OK')	application/octet-stream	etag:%22792f72ebe1a3cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-BlackItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-BlackItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:12	210468/210468	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220fefbe5a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:13	210208/210208	---M--	200	added ('OK')	application/octet-stream	etag:%22792f72ebe1a3cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:43:14	213028/213028	---M--	200	added ('OK')	application/octet-stream	etag:%22792f72ebe1a3cc1:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Italic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Italic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:14	213284/213284	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2207768e2a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Italic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/PlayfairDisplay/PlayfairDisplay-Italicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:14	217162/217162	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22041a9bba588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/IMFELLDWPica/IMFePIrm28P.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IMFELLDWPica/IMFePIrm28Pd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:14	216968/216968	---M--	200	added ('OK')	application/octet-stream	etag:%22792f132143f5ca1:0%22	https://mobicare.co.za/webmodules/common/fonts/IMFELLDWPica/IMFePIrm28P.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/IMFELLDWPica/IMFePIrm28P.ttf	(from https://mobicare.co.za/Default.asp)
12:43:15	102640/102640	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220314b5ca588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:15	102476/102476	---M--	200	added ('OK')	application/octet-stream	etag:%2279af217ddce8cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Bold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:15	104140/104140	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b8de5fa588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-BoldItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-BoldItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:16	103948/103948	---M--	200	added ('OK')	application/octet-stream	etag:%2279af217ddce8cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-BoldItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-BoldItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:17	105128/105128	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2202e8f70a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-SemiBold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-SemiBoldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:17	104932/104932	---M--	200	added ('OK')	application/octet-stream	etag:%2279af217ddce8cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-SemiBold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-SemiBold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:17	106392/106392	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22088f172a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-SemiBoldItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-SemiBoldItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:18	106184/106184	---M--	200	added ('OK')	application/octet-stream	etag:%2279af217ddce8cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-SemiBoldItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-SemiBoldItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:18	105248/105248	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220f33668a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Medium.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Mediumd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:18	105060/105060	---M--	200	added ('OK')	application/octet-stream	etag:%2279af217ddce8cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Medium.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Medium.ttf	(from https://mobicare.co.za/Default.asp)
12:43:18	105132/105132	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204d996aa588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-MediumItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-MediumItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:19	104932/104932	---M--	200	added ('OK')	application/octet-stream	etag:%2279af217ddce8cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-MediumItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-MediumItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:19	104952/104952	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220d42c6ea588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
